"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","CD8-APC","CD7-APCH7","HLADR-AF700","CD11-PerCPCy55","CD38-BUV395","CD34-BUV563","CD4-BUV661","CD5-BUV737","CD15-BV421","CD3-BV480","Live_Dead Yellow","CD44-BV786","GFP","CD13-PE","CD33-PECF594","CD1a-PECy7","Time"
14390.8,13592.9,91143.6,16919.3,16707.2,75724.1,67.8859,1169.51,7045.99,1124.74,263.375,2736.77,320.257,1293.35,954.013,897.28,34.9255,1676.99,25.1507,2407.23,742.657,1801.16,0.441788
14780.8,14151.5,87908.1,20043.5,19697.1,78999.9,-25.3116,1494.93,7514.32,1254.61,321.609,3249.96,237.686,1519.66,977.158,1119.71,120.03,2306.95,75.7609,3265.67,967.315,2882.6,0.473685
15287,14467.1,92456.2,18347,18065.3,77013.7,-9.94471,1178,6387.1,1244.02,353.528,3973.05,292.129,1421.5,1214.62,1432.83,4.86758,1785.63,66.025,2688.51,627.006,2200.7,0.481974
14065.4,13343.5,90357.7,17033.1,16856.2,76218.3,-54.1192,949.905,5673.53,1051.38,353.867,3799.1,302.42,1273.78,971.379,1247.27,15.7385,1385.41,72.9183,2619.29,521.356,2164.74,0.494539
14133.7,13617.1,87819.7,17071,17064.2,73558.4,-32.1156,1358.69,6588.66,1130.85,289.137,3421.26,194.607,1523.07,862.292,1125.59,105.525,2001.1,48.832,3002,725.65,2351.73,0.526034
14334,13579.7,91332.6,17038.9,16834.4,75746,58.1561,1074.79,6954,1048,281.415,2823.18,221.085,1250.19,935.946,978.947,41.4048,1537.84,35.2173,2147.38,607.658,1715.37,0.526323
14724,14057.7,90293.4,18333.8,18190.2,75943.6,6.84025,1591.79,7216.05,1004.96,227.472,2611.89,418.524,1506.46,872.523,922.913,44.9805,2096.95,14.5463,3145.34,999.89,2554.93,0.53021
14199,13478.6,90167.5,16878.5,16685.3,73328.3,38.501,1203.87,6750.6,937.234,268.318,3045.06,356.784,1447.36,933.063,1044.18,84.6563,1650.64,14.1337,2401.3,692.729,1784.47,0.535582
15172.5,14219.5,93033.5,17246.7,16991.9,75565.6,-4.26942,1370.1,6452.61,864.074,265.673,2811.59,425.138,1197.22,853.561,941.541,72.9805,1772.94,74.2839,2271.45,848.469,1693.19,0.548748
14739.3,13804.2,90527.8,17881.4,17470.7,77360.3,-58.3351,993.444,6321.97,1299.65,331.017,2975.72,371.426,1140.4,1059.16,1084.77,63.4954,1745.58,21.5364,2274.84,615.917,1800.61,0.550387
14447.8,13887.7,89773.8,18112.8,18101.5,73643.3,-82.7941,1460.67,7594.13,1311.5,327.945,2757.22,304.589,1460.09,981.983,981.497,-10.1536,2253.41,75.9935,2818.75,754.119,2315.43,0.573281
14824.3,14268.1,89969.7,17931.2,17929.3,73241.4,-31.3412,1326.82,6827.32,1009.88,303.298,3138.16,426.683,1223.85,939.082,1097.81,83.5747,2060.2,50.6818,2958.26,836.14,2432.88,0.582626
14279.1,13297.3,92250.3,16874.3,16397.1,75479.4,-128.684,1184.45,6677.75,1104.14,274.403,2820.37,248.859,1150.78,842.521,965.997,-51.5709,1609.99,39.87,2519,644.478,1756.59,0.600691
14961.8,14246.4,90882,18790.9,18670.1,77634.9,100.083,1311.76,6748.79,1131.23,256.407,2646.42,160.357,1367.24,879.359,860.298,-20.0528,2004.37,34.4213,2619.24,809.46,2146.44,0.616165
14116.1,13451.9,89307.9,16823.3,16811.3,73293.3,43.4331,1035.64,5871.59,1081.28,256.648,3649.98,190.49,1476.77,886.031,1122.27,61.9512,1474.63,25.6327,2425.71,487.424,1624.8,0.618128
14363.9,13839,87800.1,15413.8,15348.5,72567.9,-65.29,1017.49,6260.53,1014.19,309.978,3299.99,322.565,1512.11,1058.1,1057.51,54.8514,1583.55,47.0943,2307.67,743.201,1604.49,0.618241
14846,14217.6,93035.8,17756.9,17567,75396,21.9713,1245.96,6170.62,976.054,295.644,3449.6,271.388,1483.1,1096.56,1107.29,100.498,1644.44,14.466,2778.87,819.565,2184.07,0.641319
15055.6,14336.6,91306.1,18116,17843.1,77402.9,-41.1968,1386.63,7067.57,1066.76,342.472,2856.62,389.354,1296.8,1020.93,969.088,60.9244,2084.14,52.5056,2870.58,1000.19,2264.35,0.66302
14973.3,14124.3,92898.9,17735.2,17421.6,75454.5,-12.9975,1171.92,6969.33,1161.35,253.813,3233.37,259.903,1215.17,901.746,1063.69,67.9075,1887.33,58.6177,2343.04,707.563,1531.3,0.667076
14916.2,14258.2,92863,19499.5,19249.3,77851.9,-28.8555,1202.6,6294.03,1254.95,295.578,2840.32,224.464,1297.04,965.965,1037.99,90.9729,1975.44,37.3909,2648.16,749.103,1898.44,0.675047
14361.7,13766.3,89524.1,17176.8,16989.6,76844.8,-77.4846,1223.93,6259.6,1113.64,261.355,2861.37,198.016,1363.32,992.054,975.117,6.16932,1613.95,66.3231,2308.6,779.649,2062.81,0.678318
14495.8,13740.8,90629.6,17697.6,17436.3,76094,-83.2712,1129.67,7546.97,1122.92,363.559,2974.6,319.428,1181.4,1003.89,937.501,57.846,2159.35,58.3561,2916.19,803.363,2231.23,0.686289
23690.8,22403,100222,22146.8,21271.4,79171.3,-16.0995,1426.02,7218.84,1081.92,423.036,5071.66,525.504,1950.54,1376.49,1531.34,-11.9186,2372.56,61.2114,3181.14,890.468,2738.98,0.686653
14357.4,13640,89209.7,17434.8,17138.3,77363.9,-69.6714,1326.97,6462.99,1016.52,281.218,3265.64,451.134,1421.85,943.447,992.696,143.511,1662.41,29.5982,2414.24,912.936,1747.57,0.690038
14734.3,13870.8,91247.5,17222.9,16950.5,75690.9,2.53603,1273.45,6850.06,1260.38,226.366,2684.88,230.599,1115.04,945.093,1024.63,85.3905,1761.43,58.1134,2313.38,858.224,1812.97,0.700358
14382.1,13778,89679.9,16939.3,16864.4,75387.7,25.2523,1104.59,6205.06,1036.11,249,3353.03,100.563,1377.64,918.042,1105.57,41.4042,1714.74,74.219,2779.86,853.279,2404.39,0.717371
14466.1,13747.3,89135.9,17355.3,17181.8,76016,-1.36851,1306.54,7552.29,977.207,323.061,3125.91,300.846,1550.03,990.492,1069.12,99.8172,2091.6,59.0556,2834.32,883.796,2470.23,0.761453
13894.5,13100.5,90242.6,16171.8,15824.4,76306,-7.314,1181.13,7083.48,1260.34,305.425,2874.61,291.16,1105.24,845.601,977.996,68.7523,1816.76,64.0679,2518.59,846.669,1892.93,0.785141
15150.6,14478.3,89468.6,18789.1,18781.2,75978.2,-88.9395,1249.85,6307.85,1140.45,314.978,3152.1,517.87,1293.21,956.317,1146.17,5.73587,1872.61,54.9413,2563.71,914.144,2236.05,0.833753
15019.8,14416,89820.7,17830.2,17940.8,75988,37.7881,1468.03,6772.86,968.52,261.105,2748.4,340.225,1192.74,998.203,1019.24,24.9606,1879.39,57.527,2792.96,852.801,2272.85,0.835323
14847.3,14231.3,89701.1,17761.3,17791.9,74021,81.6962,1417.03,7169.99,1126.63,368.606,2908.16,191.124,1228.43,920.52,1083.54,90.8632,1990.73,38.6817,2964.91,907.654,2226.12,0.838911
14477.9,13760.7,89394,17263.1,17054.7,76134.8,-35.3781,1215.22,6009.97,1071.72,277.688,3029.12,327.445,1557.41,926.12,1033.65,31.7438,1540.33,22.5791,2483.31,584.046,1583.06,0.864697
14423.4,13700.5,93245.5,16767.7,16639.9,75735.1,9.78936,870.229,5121.25,817.083,303.207,4114.17,358.365,1384.6,1072.13,1206.7,132.838,1162.86,23.3451,1977.86,629.581,1516.6,0.870862
14182.9,13368.2,91646.4,17065.8,16924.1,76291.2,18.7413,1076.38,6470.77,823.839,213.69,3166.23,249.109,1346.62,889.452,937.045,39.4952,1516.3,10.1709,2380.45,733.859,1773.14,0.928439
14725.7,14151.6,88730.1,17281.7,17256.3,75827.4,-51.1234,1325.08,6456.84,984.135,280.652,3171.91,372.816,1111.74,974.523,1020.98,-8.07588,2094.69,70.9461,2779.94,865.934,2318.62,0.993319
14224.3,13531.2,90102.2,17643.8,17430.5,76147,-41.9344,1387.22,7388.06,1100.98,268.079,3055.87,324.774,1287.96,928.947,1036.06,77.4681,2135.03,45.7184,2891.2,990.701,2133.64,1.02645
14717.8,13889.9,93193.6,18123.2,17713.2,78789,-69.2489,1252.61,6836.61,1192.27,252.352,2511.87,364.375,1225.32,915.291,895.426,87.7361,2070.86,25.4793,2946.57,796.933,2283.56,1.03091
14784.9,13907.3,90864.1,18189.5,17725.6,77006.9,-24.7364,1481.54,7469.45,1079.37,326.515,3235.22,309.279,1210.68,1076.83,1003.35,12.119,2185.61,36.8875,2799.3,813.526,2237,1.03131
14374.8,13578.2,89828.7,16399.7,16258.1,75218.3,63.7858,975.744,6241.12,1040.08,297.886,3134.91,280.151,1210.23,786.493,1008.18,49.4747,1662.3,66.0408,2369.03,606.74,1658.07,1.05428
14343,13805.6,89547,17265,17367.4,74263.6,50.7375,1679.7,7058.51,883.315,223.603,3392.46,306.694,1405.63,1041.86,929.099,72.5628,2242.2,8.47481,3004.69,971.219,2305.55,1.08796
14343.5,13531.6,91413.6,17069.7,16882,76499.7,-17.8157,1134.77,6360.74,923.898,252.618,2828.04,385.048,1355.91,964.847,992.351,-7.12708,1719.1,32.5523,2562.66,587.192,1656.65,1.08806
14008.2,13233.4,89717.5,17038.6,16949.4,75735.4,41.0267,827.096,5100.86,850.172,241.01,3731.73,211.786,939.035,993.142,1056.66,18.5251,1000.21,30.5871,2022.03,678.19,1493.52,1.1047
