"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","CD8-APC","CD7-APCH7","HLADR-AF700","CD11-PerCPCy55","CD38-BUV395","CD34-BUV563","CD4-BUV661","CD5-BUV737","CD15-BV421","CD3-BV480","Live_Dead Yellow","CD44-BV786","GFP","CD13-PE","CD33-PECF594","CD1a-PECy7","Time"
23177.4,21191.1,102673,23391.1,21592.9,84050.4,14.8605,1564.48,9091.66,1416.86,333.438,4080.53,311.249,1304.52,1230.41,1504.88,67.4611,2390.75,64.8179,3304.76,768.818,1963.5,10.5229
14597.7,14090.9,90061.5,17474.5,17194.3,76890.4,-11.1768,1413.57,6651.51,930.553,333.251,2595.52,157.015,1095.57,931.017,987.229,17.493,1999.2,30.2915,2704.09,1002.19,1694.28,10.5529
14027.4,13691.1,87713.9,16829.3,16670.8,75482.1,32.6095,1480.85,6754.82,1099.26,290.575,1873.28,-18.9187,917.395,912.92,852.955,111.939,1924.66,88.7391,3036.44,818.288,1522.58,10.6506
22547.6,21459.5,100273,21235.2,20454.1,80745.7,-16.6466,1570.36,7838.49,1315.67,318.392,3282.82,366.06,1066.12,1191.3,1341.59,82.3882,2501.47,72.7421,3366.9,990.511,1887.55,11.4206
14720.9,14191.8,90088.5,17626.8,17357.3,77454.2,-12.1302,1617.3,6716.05,1166.43,333.27,3349.85,534.595,1384.46,891.984,1105.85,1.11709,2121.16,-25.8081,2723.63,786.777,1727.17,11.7028
14596.5,14043.4,93028.2,17692.5,17373.3,77016,-23.7205,1176.32,6453.43,1212.2,249.752,2973.18,255.615,598.014,907.253,1081,11.0346,1754.51,58.6723,2609.63,712.557,1812.82,12.3558
14128.8,13580.2,91081.1,16326.5,16130.5,76541.1,-83.3697,1422.46,6496.53,1084.49,328.517,3213.48,214.364,1410.48,859.64,1010.46,107.096,1650.65,67.1729,2801.17,695.903,1645.97,12.3718
14073.9,13546.7,91277.5,16869.7,16731.1,74632.6,-34.6966,1478.87,6669.91,945.22,287.065,2327.21,415.038,1250.23,785.49,777.598,-6.40989,2000.88,16.8196,2773.78,909.375,1635.2,12.3934
14802.1,14290.9,90769.4,17923.6,17603.3,76679.3,24.4607,1693.57,6917.11,1091.16,250.289,2383.12,218.425,555.279,943.883,916.236,71.1302,2154.83,44.6119,3233.33,667.057,1469.73,12.5328
14836.3,14153.2,92768.5,17713,17266.6,76729.2,-78.6516,1356.76,7133.09,1267.32,355.484,2941.53,235.321,1157.43,1044.53,1103.04,128.278,1673.08,6.58517,2692.47,639.001,1646.02,12.564
13981,13486.5,91299.6,17850.8,17514.8,76932.4,-40.5345,1464.21,6788.01,1247.93,249.865,2430.85,138.874,1079.17,825.234,862.952,-18.3452,1792.85,77.1356,2904.33,873.935,1732.46,12.7029
14054.8,13467.9,91352,16328.2,16060.3,76106.6,-16.0686,1166.68,6308.41,921.997,399.963,3213.94,236.212,1469.46,806.163,1008.96,9.57135,1843.19,52.7937,2426.74,943.47,1596.37,12.9849
14607.3,14181.5,91117.6,17952.6,17612.1,75838.5,58.6091,987.958,4847.96,748.658,256.566,2207.81,291.017,722.082,808.96,877.755,41.1017,904.376,27.0076,2878.39,865.468,1913.49,13.3522
16982.4,16076.3,96124.2,19511.7,18928,80087.3,64.4018,1649.18,7947.7,1103.57,309.562,2274.32,54.1796,1638.29,899.68,836.998,176.209,2043.43,83.8672,3295.81,782.849,2181.03,13.7255
14621.9,14083.4,91145.5,17593.3,17290.9,76105.8,-15.8995,1352.56,6966.85,1181.06,337.175,2870.69,256.937,1424.81,1121.3,1149.45,44.323,1891.82,59.1014,2764.28,725.365,1515.88,13.8417
14355.9,13786.6,90933.1,17140.8,16639.1,76348.5,-68.3097,1103.41,5838.16,1049.88,210.98,2513.56,378.51,837.845,821.144,878.766,82.7858,1429.57,-24.0863,3102.62,875.254,2013.64,14.0411
15043.8,14410.7,93334.6,17721,17233,76233.7,28.1489,1459.26,6071.98,1070.38,254.275,2304.84,282.446,746.365,787.842,808.252,-2.34438,2030.86,100.32,3285.19,785.97,1911.13,14.9048
14709.1,14083.8,90671,17737.1,17236.2,76451.9,47.9783,1506.09,6573.83,903.551,229.8,2930.8,170.415,1182.01,903.576,904.976,49.2226,1475.34,30.6668,2762.38,846.399,1640.14,14.9156
14451.8,13830.7,92863.5,17569.3,17181,75862.8,15.1077,1497.65,7039.99,1110.55,258.412,2338.95,253.069,1293.04,855.209,851.437,93.2069,1820.95,58.5132,2943.12,893.731,1583.2,15.1229
14356.9,13778.9,91065.6,17421.6,16976,76961.9,35.7643,1493.9,7417.31,1131.47,391.451,2445.01,259.854,1188.35,993.374,920.39,30.2548,2273.43,45.8726,2807.3,961.686,1925.94,15.2216
14339,13771.5,91269.1,16756.9,16394.2,76723.7,3.33294,1442.84,6085.28,861.362,213.484,2199.61,154.081,1133.33,598.792,694.054,99.0718,1810.81,18.1419,2854.22,908.328,1687.01,15.6235
14019.7,13422.7,90031.2,16279.2,16081.2,76628.6,-103.495,1360.75,6872.38,943.68,289.798,3203.18,457.212,1097.5,958.938,1047.87,117.976,1905.53,65.9237,2867.43,515.552,1623.84,15.8957
14899.5,14350.3,90900.8,18140.1,17736.8,78881.1,-31.2931,1580.58,6885.8,1246.71,333.715,2891.64,497.049,1022.86,1015.81,1156.63,85.7396,2279.19,65.0439,2944.14,1023.19,1930.84,16.0168
14664.6,14101,91143.9,17406.1,17059.3,76707.5,54.3247,1287.4,6603.14,1088.5,247.379,3215.46,181.318,1006.43,938.626,1107.77,82.0684,2012.8,57.4004,2651.92,795.916,1443.86,16.5872
14026.4,13405.7,91359.4,16347.4,15972.4,76271.8,-89.0276,1451.59,6303.47,1081.2,257.833,2270.3,324.804,1247.17,720.006,767.126,21.6132,1692.11,-17.1893,2770.91,647.349,1548.98,16.7255
14535.8,14002.3,91512.1,17260.8,16884.6,77225.4,2.51699,1282.38,6539.2,1249.7,340.115,2627.65,62.825,1380.97,836.001,1046.45,52.5094,2088.32,63.0254,2925.94,743.348,1722.37,16.8984
14514.5,13984,90732.2,17196.2,16847.6,76555.6,-46.4928,1411.28,6787.29,1166.93,273.55,2453.38,386.285,1068.76,1019.56,1111.98,-35.0423,1804.45,70.0904,2855.72,520.321,1603.82,17.0917
15071.2,14432.3,89766.7,17783.1,17360.2,76718.4,-76.6446,1572.35,7673.6,1001.39,400.5,3478.62,259.662,1680,1171.78,1214.54,14.2829,2359.74,19.8222,3060.08,863.814,1452.44,17.1356
14456.7,13834.5,91149.1,17037.9,16710.6,76186.5,-56.6453,1457.86,6574.49,1188.76,248.522,1829.05,306.312,1218.57,812.669,798.361,55.1066,1724.7,62.1234,2571,913.06,1675.31,17.227
14437.9,13801.1,91107.1,17071.8,16664.2,76984,-90.5429,1080.46,6734.62,1061.91,319.823,2994.26,284.781,1337.74,1112.39,1097.31,179.253,1704.7,47.9845,2428.24,547.821,1374.49,17.4471
14205.9,13656.4,90677.8,16741.2,16420.5,75913.2,-84.1079,1186.59,5574.22,1064.48,249.98,2227.12,238.177,1043.4,624.851,794.838,25.1508,1538.67,70.132,3099.82,1010.47,1990.31,17.5663
14474.4,13791.5,92326.3,17601.9,17278.1,76479.3,-9.77253,1495.87,6179.64,1078.47,239.1,2066.68,248.978,1017.53,906.852,805.061,-2.37162,1742.93,77.9289,3069.79,692.232,1633.88,17.8295
14204.9,13801.2,90199.7,16609.1,16456.7,75122.5,-41.3316,1629.97,6840.07,926.899,320.892,2751.74,537.16,935.916,966.357,982.519,29.0714,2241.89,23.4425,3172.43,870.098,2045.62,18.2463
15651.1,15198.9,90849.8,18915.4,18459.9,77589.7,-149.649,1361.4,7020.36,1184.51,281.133,2602.98,608.492,825.659,1055.39,1184.22,57.9186,2272.35,70.3322,3213.88,664.933,2067.89,18.5967
14800.3,14274.1,90981.7,16438.5,16110.3,76576.2,-101.865,1580.55,7234.39,1154.72,303.054,1953.14,272.207,1329.58,905.608,759.939,30.6344,1798.99,-3.37055,2756.8,938.566,1723.3,18.6191
14883.9,14327.7,93747.3,17450.7,17137,77168,-93.7509,1633.93,6582.69,1210.4,292.925,2995.21,408.759,1113.17,958.78,1085.57,-32.168,1736.33,78.8251,2732.61,576.026,1543.64,18.824
14151,13593.3,89613.4,16926.5,16584.9,75958,-58.5045,1341.07,7219.25,1065.61,363.046,3137.69,535.548,1076.89,1147.07,944.015,52.9851,1890.68,31.8744,2899.78,913.082,1551.96,19.2075
14850.5,14362.4,91092.1,17562.2,17246.1,76516.5,-95.4188,1671.43,7281.16,1150.32,214.907,2217.67,403.654,990.789,699.44,885.437,22.7038,1949.34,46.2436,2959.82,1014.83,2025.87,19.6954
14976,14463.2,91259.6,18065.3,17777.1,76733.3,36.8671,1701.26,6940.75,1401.89,272.479,2960.13,101.449,1012.54,1158.34,1094.99,109.767,2016.68,31.7631,3232.7,776.038,1709.54,19.8461
14466,14008.7,89851.7,16901.3,16724.9,76021.5,-13.9886,1630.84,7563.34,982.618,355.354,2871.74,262.179,1430.86,1142.03,1067.04,3.73336,2198.79,28.4736,2968.58,877.194,1559.69,20.7984
14701.3,14371,89513.8,17170.7,16969.9,76395.6,-128.722,1755.12,6949.46,1123.83,260.919,2269.27,515.603,1113.69,773.949,844.485,59.9941,1988.63,70.2086,3142.12,864.042,1823.51,20.8703
14028.8,13491.9,90457.8,16773.3,16461.1,75721.1,24.2781,1057.56,6669.22,1066.77,388.008,3039.89,253.913,1199.42,938.47,1046,56.6635,1768.27,42.7089,2765.95,623.446,1551.41,21.3802
14875.6,14508.7,91062.6,18248.5,18038.1,76369.2,-22.3882,1402.64,6786.37,1030.49,281.624,2144.17,222.039,976.434,955.749,1023.86,82.07,1930.85,64.7276,2937.16,889.258,1739.28,21.4223
14824.4,14439.4,90193.5,17758.1,17513.1,75477.9,-11.3989,1308.87,5886.47,1321.19,238.544,2332.62,-25.9502,895.746,675.137,728.099,48.3335,1710.84,27.0764,2903.65,824.449,1995.88,21.4484
21767.8,20515.8,97478.9,21043.7,19954.1,80553.5,69.1242,1517.76,8395.53,1311.09,374.685,3927.46,102.437,1630.59,1079.13,1145.09,83.2649,2314.17,74.4509,2962,960.579,1700.26,21.7146
14885.2,14401.4,90923.4,17368.9,17025.7,75952.7,-91.3295,1409.24,6945.93,1352.91,220.817,2321.35,222.113,783.246,815.81,895.851,118.586,1792.77,21.4264,2665.02,607.609,1901.25,22.0872
14806.3,14311.4,91131.3,17771.4,17585.4,75853.7,-76.9099,1253.52,6670.2,1198.54,273.347,2720.09,88.4569,1050.8,1033.84,1144.71,-18.6965,1919.45,28.5928,2924.93,612.091,1711.83,23.222
14653.1,14189.7,91269.7,17944.6,17632.1,76730.3,-56.85,1312.77,7175.37,1033.93,294.293,2816.04,201.186,1011.46,1016,1119.06,55.4751,2037.23,72.0219,2687.28,814.178,1530.81,23.6216
14977.2,14565.8,91548.8,18141,17866.3,75230.4,-0.343492,1072.63,4633.77,803.971,201.118,1976.3,337.598,724.544,551.049,772.599,93.534,1111.55,7.25698,3184.62,891.839,1989.1,24.0439
14857.1,14349.9,89340.2,18123.9,17863.9,76972.5,-84.7093,1614.66,6588.69,1133.54,266.691,3173.64,283.1,897.749,1109.77,1020.15,72.3971,2119,37.5632,3102.81,601.227,1897.68,24.0546
14843.3,14191.7,91140.1,17984.8,17622.7,76668.6,-36.1586,1760.63,7273.71,1306.75,226.506,2061.39,312.128,875.846,824.079,878.126,6.24448,2086.81,58.9193,3139.49,844.331,2079.39,24.7004
14375.9,13925.9,90190.1,16793,16462.9,76005.4,-30.3781,1435.43,7256.75,1089.34,308.411,3011.44,409.863,1383.69,874.892,1058.81,68.9918,1970.23,21.4968,2930.83,747.863,1702.37,24.8311
14639.9,14100.8,90813.2,17163.2,16770.2,75740.4,32.8908,1442.94,7046.91,1125.97,279.424,2443.65,96.5244,1196.26,788.704,851.489,27.4761,2135.99,57.5664,3118.56,743.984,1966.72,25.0407
14109,13442.1,91245.8,16814.2,16376.5,76921.2,-105.772,1256.02,6333.04,1209.84,262.609,1928.88,283.581,964.604,808.329,846.786,9.89467,1732.57,78.5627,3021.3,523.727,1671.03,25.0655
14934.6,14357,92995.2,17919.9,17467.3,76498.3,-55.2203,1694.72,6386.61,1051.94,227.654,2245.68,205.733,751.031,941.262,933.99,-27.7739,1938.7,60.4129,3392.89,1006.93,2344.68,25.8398
14874.6,14357.3,90845,17958,17531.1,78468.6,-50.8277,1384.87,6364.54,996.706,241.873,2162.47,353.657,1063.02,749.642,828.072,36.7931,2002.11,58.3524,3360.06,867.004,1849.24,25.872
20198.5,19173,98209.8,19376.1,18399,78684.2,-32.0577,1613.57,7738.87,1360.73,260.33,2590.49,400.639,1337.37,1030.91,1094.41,28.2966,2220.89,42.2264,4105.63,1128.72,2585.73,26.2967
14956.1,14321.1,92951.4,17679.6,17295.6,77406.2,-82.9456,1407.45,6618.73,997.134,320.595,2975.62,396.965,1190.89,896.081,1106.34,-9.37863,1794.63,110.872,2647.02,703.349,1845.23,26.46
13991.6,13413.4,91273.6,16727.4,16345.5,77519,-73.2429,1379.2,6890.81,1039.88,305.047,3108.94,272.137,1099.9,899.629,1197.52,42.0977,2135.32,46.4133,2994.5,798.021,2012.52,26.514
14975.6,14391.7,93184.2,17944.2,17557.6,77112.9,13.4678,1593.04,6538.59,1221.39,249.095,1833.58,251.729,721.65,759.963,856.793,-23.6954,1979.08,61.9691,2967.2,780.971,1881.95,26.6987
14535.7,13976.7,93623.1,17041,16693.1,77579.7,5.90631,1656.58,7350.8,1031.44,349.439,2095.28,217.92,871.934,885.068,899.917,127.911,1846.17,21.014,2953.67,721.144,1612.32,26.8616
14872.4,14270.4,91293.2,18230.1,17755.5,76713,97.7272,1243.44,6333.88,922.753,247.542,2476.17,178.393,923.823,821.345,1064.92,22.7021,1809.84,39.8408,2899.83,779.654,1721.82,27.0908
14562.4,13973.2,91720.2,17171.4,16772.1,75529.6,-72.5269,1565.81,6777.17,1149.1,245.552,2495.46,259.263,1043.71,915.373,859.868,38.9687,1925.5,96.6079,3021.54,791.799,1862.53,27.1004
14417.7,13859.4,89844,16608,16249.2,76017.8,21.4039,1757.26,7577.17,1035.76,369.696,3199.97,183.046,1598.51,1051.2,1083.09,6.88142,2048.48,12.0838,3126.92,898.85,2125.93,27.1991
14625.1,13993.7,92663.5,18161.3,17662,78534.8,-76.6125,1684.45,7787.1,1301.61,364.374,3551.49,284.848,1245.76,998.762,1071.17,48.9907,2133.4,87.2338,3143.92,641.406,1765.22,27.6515
15019.2,14363.4,92942.7,17697.5,17198.1,76567.1,-91.0474,1269.41,4795.99,1039.37,154.734,1506.28,50.898,597.892,591.494,744.393,39.9793,1145.64,47.0409,3267.99,826.885,2030.67,27.7321
14363.8,13846.3,89587.8,17287.8,16844.8,77111,-50.4851,1617.06,7080.31,1227.76,403.27,2916.65,423.168,1230.27,1019.16,1082.5,26.563,2196.87,7.67911,3199.19,649.326,1500.66,27.7745
14942.6,14486.3,90943.3,17666,17304.6,77082.1,21.2983,1417.16,7103.55,1192.86,244.568,1837.72,-29.7508,663.125,778.851,859.525,61.5188,1969.18,37.4908,3167.21,719.598,2034.65,28.2154
13953.9,13280.6,90636.7,16279.6,15808.4,76407.7,-201.762,1416.97,6302.99,1084.96,239.081,2497.51,558.49,1654.87,897.501,875.122,85.6463,1508.79,4.92378,2829.47,614.806,1895.91,28.4392
14376.2,13708.3,90082.1,17406.5,16849.5,78929.2,56.1857,1587.46,6916.17,1067.89,328.84,2906.61,168.826,1012.36,917.489,956.688,129.25,1732.46,2.26446,2521.04,751.29,1686.77,28.5258
14146.7,13531.9,92964.5,17546.8,17074.8,77756.1,-50.1612,1418.71,6887.96,1177.33,331.849,3334.52,524.816,1157.54,810.442,1078.93,74.0883,2117.78,26.8296,2717.39,719.802,1569.21,28.8052
14796.4,14122.6,92183.2,16885.3,16423.5,75473,-118.249,1206.05,6634.07,1108.48,253.998,2178.36,323.343,1191.54,830.07,878.53,14.483,1709.39,47.7275,2561.78,699.734,1707.38,28.8253
14774.2,14161.2,90470,17939.6,17389.6,76652,35.3686,1430.62,6849.17,1243.9,303.377,3412.54,265.013,1161.69,878.696,1179.39,75.5539,1997.83,48.3561,2885.95,843.351,2106.9,29.2375
14162.7,13595.9,90432.8,17037.9,16587.6,77138.4,69.1822,1398.89,7289.65,848.407,326.353,3247.29,93.7996,1359.25,1026.49,1117.13,-26.0305,2138.33,14.2899,2799.97,898.672,1763.53,29.5687
14545.8,13887.1,93044.6,16860.4,16344.4,77048.8,62.747,1532.54,6734.88,1203.12,308.81,3391.14,112.079,1302.38,1144.6,1040.77,122.148,1946.52,80.3982,2473.9,983.709,1611.27,29.6238
14348.5,13642.9,91334.7,17138.7,16740.8,76872.1,-29.0335,1402.38,6216.7,1222.75,258.798,2424.02,134.398,1165.43,892.024,804.563,-29.5764,1656.13,13.6785,2876.45,527.521,1955.94,29.9793
13683.9,13037.8,89265.3,18388.8,17943.9,78957.8,-2.08263,1422.23,6915.56,1136.13,280.152,2533.02,248.697,1159.03,966.06,914.123,90.141,2008.83,52.8494,3186.36,659.374,1970.64,30.1352
14804.1,14222.7,91014.8,17684.1,17323.8,77017.9,41.6909,1588.17,6890.74,1222.3,293.631,2218.6,231.586,1014.95,888.992,926.882,0.762297,1961.22,63.0682,3218.98,764.002,2076.89,30.4733
14326.1,13732.8,90649.1,16926.8,16630.2,76773.9,13.8272,1189.95,6698.73,974.484,265.176,2936.99,230.261,1238.33,1004.32,1179.25,23.8476,1798.78,57.5088,2482.57,785.385,1510.69,30.7047
14176.6,13634.8,90825.2,16723.5,16536.7,75867,-6.61778,1530.31,7241.83,1080.1,279.737,2384.94,360.584,1206.79,726.634,752.868,50.6886,1811,23.809,3290.71,630.508,1750.13,30.7549
14924.5,14295.8,91372.3,17724.3,17351.9,76707.1,44.4622,1483.79,7089.94,1000.85,229.523,2507.64,267.656,998.599,1071.72,1037.47,115.816,1798.05,61.3055,2698.26,752.099,1475.75,30.8474
14991.4,14422.7,93224.4,18000.2,17824,76509.1,-21.5008,1466.79,6577.97,1220.66,228.791,1740.02,61.3309,883.239,904.681,795.341,-1.40507,1865.14,60.4144,3238.13,672.864,1996,30.9857
14728.4,14200.9,93788,17272.5,16932.1,75938.3,-72.3571,1374.44,7015.7,1259.87,300.97,2211.03,214.007,1410.72,822.962,781.047,70.3731,1688.51,130.222,2725.15,648.545,1635.27,31.0273
15070.7,14574.3,90897.7,17789.6,17526.8,76741.4,-109.637,1393.82,6792.84,1241.79,245.719,1880,273.235,743.49,778.956,721.413,36.9509,1976.56,68.9399,3315.09,739.715,2117.01,31.1236
14425.2,13905.2,90639.8,16990.1,16656.9,76760.2,26.3288,1138.2,7205.51,1241.42,239.272,2356.44,-39.6362,1145.72,868.887,856.473,189.125,1865.81,29.9155,2643.17,750.21,1575.76,31.2559
14725.2,13982.9,93308.9,17887.1,17389.1,78373.8,-88.258,1471.91,6551.59,1205.91,207.846,1888.34,288.562,792.308,830.186,766.354,30.8427,1542.84,41.2942,2681.17,903.947,1705.91,31.4387
15503.8,14843.2,93604.2,17494.8,16955.3,76266.9,-93.0084,1504.43,7342.9,1271.2,334.053,2244.18,334.395,967.45,800.942,956.741,-18.7036,1920.99,5.74256,3041.67,918.383,1792.09,32.2319
14145.1,13558,90314.1,10024,9859.87,69526.6,-43.594,1503.27,7405.35,1286.82,296.583,2590.08,209.346,1381.09,827.9,825.874,36.0311,2024.24,23.1842,3390.26,822.23,2036.98,33.1958
14959.9,14372.8,90181.8,17892.7,17575.6,76347.1,-90.1887,1529.57,6675.03,1157.2,323.613,1964.18,303.767,1046.29,883.123,934.102,37.8433,1930.57,94.9062,3121.38,975.424,1754.82,33.5459
14429.5,13783,90215.7,17049.9,16608.4,77966.2,-64.3063,1249.24,6572.33,1183.49,355.355,3210.82,273.307,1308.02,890.703,1017.21,102.849,1873.99,62.5451,2498.17,604.849,1545.68,33.6681
15078.6,14584.3,90883.4,18175.3,17754.5,76499.5,-52.7203,1477.84,5856.64,1213.73,199.722,1388.13,142.041,452.89,675.93,745.034,-42.6482,1897.95,27.5849,3281.86,925.021,2131.39,33.6901
15710.7,15050,93919.2,18800.2,18216.8,77074.1,-90.045,1495.36,7629.67,1163.22,302.376,2681.72,80.3797,1060.57,951.712,905.601,31.4266,1977.75,20.0497,3035.62,937.406,1711.2,34.5338
14645.9,14046,92602.8,17226.6,16827.6,76123.5,-18.6538,1530.79,7831.33,1467.1,242.5,2566.97,112.828,1390.68,970.546,864.622,-38.2855,1786.99,43.8857,3030.81,934.487,2182.07,34.6659
