"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","CD8-APC","CD7-APCH7","HLADR-AF700","CD11-PerCPCy55","CD38-BUV395","CD34-BUV563","CD4-BUV661","CD5-BUV737","CD15-BV421","CD3-BV480","Live_Dead Yellow","CD44-BV786","GFP","CD13-PE","CD33-PECF594","CD1a-PECy7","Time"
44343.4,33199.4,124104,12761.7,10628.9,76717.8,-219.717,3220.51,800.679,351.069,207.472,17424.1,811.738,307.723,112.421,42.9509,273.425,6605.22,147.486,1105.09,1329.34,56.1295,0.910265
52861.5,43637.5,123504,11535.8,9994,73631.5,122.705,10060.7,29.7179,-68.5081,803.488,723.57,297.782,7538.43,150.946,-12.6996,50.1088,2006.47,86.2475,85.9573,236.172,1104.55,0.924027
66762.2,52769.6,127309,15642.6,12978.9,80811.7,-58.1802,18544.2,1464.24,400.071,285.197,7360.35,811.031,5065.12,374.869,104.724,235.612,4186.02,127.606,1175.43,532.72,-145.919,0.944582
55681.2,47722.6,124672,11148.4,9877.2,73798.4,-323.016,5824.32,1446.81,432.309,400.009,23294.2,900.459,725.529,114.794,92.1426,329.228,6112.21,183.776,2157.09,1476.11,-159.572,0.962088
60265.8,52109.1,120728,9664.76,8664.75,68656.7,42.0813,13279.3,-28.1543,355.766,1700.95,479.544,57.005,6516.79,161.059,42.9721,69.5149,1664.9,58.1244,-29.821,0.316747,146.172,0.981246
61459.9,51307.8,124199,13074.3,11300.7,76777.6,50.8702,19297.4,415.414,360.262,1439.46,894.402,393.888,8655.57,130.288,131.411,77.8153,3462.67,49.834,1381.57,11.8658,800.655,0.989005
54457,41415.4,128142,13510.2,11206.7,79461.5,16.36,9789.61,148.853,153.859,923.513,910.986,270.728,243.287,51.4695,130.383,109.152,2497,61.8632,1414.18,288.524,112.887,1.02248
48841.8,36379.5,124096,14777,12017.7,81694.9,94.4847,19994.7,-76.9822,492.485,1243.13,600.763,183.872,10268,292.929,125.023,144.201,1722.92,33.4357,56.2515,224.971,377.139,1.05664
81429.1,64682.9,131298,21462.7,18111.2,85334.1,14.1957,15286,-136.43,169.182,868.557,1497.92,649.294,4549.17,368.608,184.708,165.679,3303.64,64.1511,241.325,287.533,941.879,1.06579
57786.7,49110.4,119599,11008.8,9839.58,72614.6,-17.8195,11866,27.425,210.237,3467,746.489,338.824,6639.76,61.1411,32.9133,89.3838,3208.55,-5.61461,-159.119,40.3718,1449.19,1.07133
88036.8,66820.9,134939,21931.8,17900.9,87054.8,-25.729,13960.6,169.426,468.475,792.246,1278.9,650.401,19070.9,298.667,162.274,149.824,7886.51,70.1844,1122.4,133.252,162.471,1.10174
55559.5,44602.7,123491,13240,11635.2,77216.4,244.036,12348.4,-28.8855,254.134,750.479,929.286,373.423,9938.53,355.566,58.8581,247.73,2096.99,56.2836,-204.872,96.554,218.148,1.104
46934.8,38893.8,132115,18659.6,12537.3,93426.1,-30.8322,11869.6,-196.469,283.883,592.216,1425.78,748.558,11474.6,555.816,231.974,310.969,5268.38,97.6019,141.893,85.4666,4275.86,1.12437
56521.6,45535.3,121026,13938.6,12071.9,78953.9,106.076,13073.8,-54.2481,234.44,423.015,737.924,273.474,5534.73,140.498,163.174,152.205,1548.96,24.1008,154.201,148.517,308.023,1.16562
45608.9,41285.4,113962,7806.83,7143.8,64064.5,-27.9273,7996.96,-123.323,563.602,83.8555,710.275,283.018,204.817,-179.548,89.9925,116.169,20456.9,-2.59724,-102.555,-15.2275,-247.452,1.17534
70769.4,56955.5,128408,14149.3,11939.7,78842.5,-189.574,15601.6,2091.23,512.848,1183.02,19964.4,757.896,938.135,163.865,110.49,353.689,2606.25,154.962,3024.57,650.969,-211.503,1.21424
66554.5,55499.3,127026,13556.4,11773,77205.6,148.777,21990.5,151.252,16.4182,2531.73,1095.3,418.659,9532.87,88.2408,98.2071,151.469,2587.19,20.453,20.914,-2.78127,-211.023,1.22783
62443.2,51879.8,125403,11079.4,9688.4,72693.3,-137.519,8740.61,-0.923972,185.023,757.92,927.917,1985.41,7699.79,153.396,81.1183,198.838,922.958,49.9181,2.72091,-63.7656,-173.108,1.24004
73102.3,59946.3,127445,14074.5,12087.7,77756.5,8.5589,11392.2,331.988,101.666,169.55,2230.73,424.597,6694.87,312.247,94.6578,161.541,4985.15,49.7115,2476.48,553.161,-157.57,1.24907
