FSC-A,FSC-H,FSC-W,SSC-A,SSC-H,SSC-W,CD8-APC,CD7-APCH7,HLADR-AF700,CD11-PerCPCy55,CD38-BUV395,CD34-BUV563,CD4-BUV661,CD5-BUV737,CD15-BV421,CD3-BV480,Live_Dead Yellow,CD44-BV786,GFP,CD13-PE,CD33-PECF594,CD1a-PECy7,Time
33502.5,33478,101078,12787,12555.7,69250.8,23.1755,18.9777,-34.0249,-13.8004,-12.9192,31.4298,-48.8867,32.1051,7044.1795,21.0303,44.5141,-19.0943,2012.42,7016.2618,7001.36585,30.7725,0.327145
27996.2,27206.3,100269,19776.6,19119.3,79309.7,62.6361,-62.9265,-5.38353,-18.8365,-34.2396,113.521,-55.1954,25.3316,7094.899,7.23783,20.4802,5.05216,4493.77,6958.472,7038.4229,22.4937,0.335946
40631.3,37476.9,109743,8416.05,8027.75,63818.2,-30.9133,-6.25983,3.93103,-15.1949,1.89782,183.557,72.4332,-0.030728,6978.2178,42.6512,-32.0618,29.758,5113.08,6962.9844,6976.1379,-3.15978,0.343008
44422.3,40163.8,111646,8274.17,7918.23,63544.6,-32.1849,-20.9025,-55.7684,90.0646,8.74389,277.784,89.6814,-18.5031,7047.3784,3.64821,11.1391,29.7718,3275.84,6934.6759,7009.78157,-9.56944,0.34429
43195.5,39897.4,109560,7780.94,7568.66,63160.8,9.65821,2.21978,33.1516,-30.2916,-26.5054,-16.4327,-15.8407,-10.1439,6969.77,4.8198,-57.904,12.3432,4763.13,6988.8038,7046.9222,14.4515,0.345
39415.8,37106.9,109377,6722.24,6594.37,59494.2,8.47062,-25.4127,8.63633,27.6757,25.1052,95.9242,-5.0393,11.7288,6976.1593,-29.4334,-10.4751,-5.08477,2843.28,6978.4607,7003.91128,-8.88638,0.348902
40575,31658.3,120372,55332.6,37255.5,105425,-24.2585,-20.0542,-98.3695,412.612,30.2502,882.731,276.064,97.0099,7593.746,316.567,339.975,-5.80013,1374.05,6956.6717,7097.1774,18.9792,0.350868
20791,20625.4,93377,3428.45,3506.51,47085.6,1.26281,-16.338,-42.3167,15.5748,-27.4715,56.394,-32.0006,-8.69966,6930.7326,-45.3289,-33.4632,-46.8112,2239.81,6979.548,6982.3754,26.5497,0.358938
48822.1,43059.2,114190,12850.3,12015.1,72439.7,-29.1655,0.9377,-23.4566,-59.264,-30.4322,177.67,68.284,47.2195,7030.554,-34.0999,-39.5344,2.04394,8820.27,6963.9128,7008.01476,-18.3143,0.363888
54806.7,47189.3,117252,14225.4,13148,73454.1,-46.84,2.0879,-20.226,39.4517,-1.00368,272.157,42.9417,37.9803,7021.9788,52.783,5.14592,4.67745,5348.91,6931.8693,6989.6341,-14.8132,0.382458
55415.6,48691.7,117180,14653.5,13466.5,74244.1,-56.319,-2.24418,-7.14577,-30.5182,11.9481,277.469,145.667,38.8113,7041.1095,34.5546,24.1255,27.8104,9634.91,6939.1208,7005.44399,19.1534,0.388722
