"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","CD8-APC","CD7-APCH7","HLADR-AF700","CD11-PerCPCy55","CD38-BUV395","CD34-BUV563","CD4-BUV661","CD5-BUV737","CD15-BV421","CD3-BV480","Live_Dead Yellow","CD44-BV786","GFP","CD13-PE","CD33-PECF594","CD1a-PECy7","Time"
51475,46185.4,120524,9315.06,8473.2,69954.9,124.748,3769.73,-56.4012,212.892,2999.67,198.062,647.225,4994.11,95.2542,169.538,166.997,236.462,54.2131,774.023,-21.063,72.4956,32.8573
74934.6,63141,128841,14101.9,12326.3,79441.4,100.735,13483.4,95.5858,135.316,2380.61,697.06,1188.43,4853.29,183.069,87.0914,162.713,1041.8,45.651,-33.2717,239.794,252.765,36.1865
53836.4,48406,121047,8947.19,8142.18,70857,2.37537,4640.84,-44.4572,168.138,7889.75,663.578,114.235,5220.94,289.008,104.416,125.553,290.641,45.736,-53.2473,-46.2192,88.5953,36.4704
48334.5,42561.6,119248,11167.2,10132.4,73236.3,-46.1556,6361.71,28.3724,218.268,16124,623.805,301.639,740.982,412.227,106.603,133.846,945.586,38.8095,251.51,-19.8891,-10.7222,41.4425
52492.6,45916,121613,12084.9,11049.9,74195.3,-8.26164,10440.8,133.606,150.461,8858.69,426.884,651.148,2370.69,78.1669,56.4415,-39.7292,1176.32,3.28467,163.214,-121.918,200.644,45.0625
57904.6,50419.6,122222,11266.5,9897.43,74032.6,-138.77,14595.9,110.256,-8.67711,4617.02,424.529,3283.4,5655.99,-50.8687,136.13,109.876,7182.26,57.9766,-112.398,17.3843,94.002,46.6856
54729.3,47606.6,122240,11452,9975.3,77881.7,3.10566,9501.52,121.537,236.14,5503.89,355.915,393.753,6732.51,378.505,-36.3042,13.4282,1383.9,63.741,246.227,605.855,-89.3041,50.5442
53661.3,48239.9,121284,7746.32,7051.34,67048.9,-2.32214,5839.29,18.5085,289.755,7467.94,466.003,159.913,5179.1,165.572,-88.2059,123.164,1225.69,20.1544,10.787,144.018,-93.9563,52.1945
34643.7,30009.9,113945,9444.85,8061.1,73312.4,8.20166,3070.88,63.2579,156.431,8821.67,668.624,634.3,3220.02,84.9508,26.9339,22.7725,239.773,20.9457,37.7844,131.538,308.501,52.4582
49021.8,42838.1,120363,8349.79,7570.29,68834.9,69.9932,9520.63,-132.877,224.719,9396.65,1325.24,178.623,4562.03,183.484,4251.27,127.34,1244.2,96.6363,-366.936,202.972,-165.2,53.6276
34712.7,29375.4,115357,8304.66,7291.6,70530.6,8.43876,4480.28,-64.2506,41.8538,13872.9,573.338,2534.84,2608.2,-2.24383,72.713,183.058,678.83,-1.56472,-132.666,40.0557,69.0546,55.1112
71208.1,60404.1,127315,14810.6,12887.5,79434.4,47.5268,21482.2,235.16,364.399,3153,672.257,351.499,9466.06,-117.347,171.531,25.707,4564.87,58.0442,-135.233,96.4599,-370.765,57.984
52426.1,45907.9,120971,9941.44,8949.76,72340.2,1972.59,15949.4,299.911,203.598,2612.36,442.483,844.523,5833.18,108.375,65.0208,155.61,4272.8,18.7996,-144.869,416.962,-87.3482,60.8744
69099.3,54484.2,131716,20425,17379.7,87242.8,449.203,17434.5,144.498,307.232,973.372,783.138,548.038,8541.25,400.097,140.135,148.009,4324.73,47.4378,78.8648,299.054,-115.679,63.9057
63232.5,52326.5,126750,15745.1,13325.1,82362.2,86.0983,16528.2,102.525,172.794,5647.12,642.338,295.417,3335.71,381.385,139.435,110.443,1763.61,80.4954,293.511,281.207,-327.573,66.7754
55182.8,49878.2,120110,9576.58,8736.28,69634.7,195.9,8836.41,-2.37254,280.683,2884.01,439.627,27.6877,4511.99,217.036,-65.7577,149.352,2513.03,18.7058,-65.1576,33.8077,-4.41389,70.0287
53738.6,46966.5,121456,11668.4,10586.6,73887.2,156.481,13601.9,67.612,73.2601,6782.97,537.536,1022.14,4921.01,260.341,-57.0848,112.551,2088.57,24.9339,80.551,49.0169,-245.889,76.3634
46769.5,42827.3,117643,8930.18,8210.38,69158.6,474.156,9475.24,14.0704,-67.6171,12389.9,476.133,427.469,4411.59,164.123,-10.4782,137.953,3559.14,29.4605,24.011,89.7273,216.671,78.382
67430.5,55451.9,129275,16475.8,14148.9,83075.3,42.593,18383.4,26.1801,302.374,5188.64,1131.17,1501.04,10016,332.82,-6.16398,244.316,3137.03,50.5432,-16.2608,161.568,1011.35,82.5183
